Freq.	V(clh)
1.45009137317870e+004	(5.97375074088525e+000dB,4.49219478843936e+001°)
1.45512572574218e+004	(5.93476485785208e+000dB,4.44563080835963e+001°)
1.46017755631166e+004	(5.89570296349701e+000dB,4.39977292912209e+001°)
1.46524692556640e+004	(5.85658248206188e+000dB,4.35461068351589e+001°)
1.47033389439628e+004	(5.81742006791158e+000dB,4.31013358116243e+001°)
1.47543852390263e+004	(5.77823162821780e+000dB,4.26633112464569e+001°)
1.48056087539885e+004	(5.73903234568235e+000dB,4.22319282446213e+001°)
1.48570101041124e+004	(5.69983670121886e+000dB,4.18070821284313e+001°)
1.49085899067970e+004	(5.66065849652059e+000dB,4.13886685650364e+001°)
1.49603487815848e+004	(5.62151087645014e+000dB,4.09765836836968e+001°)
1.50122873501689e+004	(5.58240635119361e+000dB,4.05707241833633e+001°)
1.50644062364010e+004	(5.54335681812953e+000dB,4.01709874310806e+001°)
1.51167060662988e+004	(5.50437358336827e+000dB,3.97772715517051e+001°)
1.51691874680531e+004	(5.46546738292451e+000dB,3.93894755094251e+001°)
1.52218510720357e+004	(5.42664840348995e+000dB,3.90074991815598e+001°)
1.52746975108069e+004	(5.38792630277896e+000dB,3.86312434250842e+001°)
1.53277274191231e+004	(5.34931022942439e+000dB,3.82606101363282e+001°)
1.53809414339445e+004	(5.31080884240456e+000dB,3.78955023042660e+001°)
1.54343401944426e+004	(5.27243032998638e+000dB,3.75358240578089e+001°)
1.54879243420078e+004	(5.23418242817371e+000dB,3.71814807074837e+001°)
1.55416945202575e+004	(5.19607243865147e+000dB,3.68323787818738e+001°)
1.55956513750433e+004	(5.15810724622116e+000dB,3.64884260591731e+001°)
1.56497955544593e+004	(5.12029333572317e+000dB,3.61495315941946e+001°)
1.57041277088496e+004	(5.08263680844658e+000dB,3.58156057411481e+001°)
1.57586484908158e+004	(5.04514339802579e+000dB,3.54865601724998e+001°)
1.58133585552256e+004	(5.00781848582846e+000dB,3.51623078941923e+001°)
1.58682585592199e+004	(4.97066711583784e+000dB,3.48427632575052e+001°)
1.59233491622213e+004	(4.93369400903591e+000dB,3.45278419678089e+001°)
1.59786310259415e+004	(4.89690357729391e+000dB,3.42174610904564e+001°)
1.60341048143897e+004	(4.86029993677815e+000dB,3.39115390540423e+001°)
1.60897711938803e+004	(4.82388692088016e+000dB,3.36099956512401e+001°)
1.61456308330409e+004	(4.78766809267998e+000dB,3.33127520374266e+001°)
1.62016844028205e+004	(4.75164675695360e+000dB,3.30197307272742e+001°)
1.62579325764974e+004	(4.71582597173400e+000dB,3.27308555894985e+001°)
1.63143760296875e+004	(4.68020855943774e+000dB,3.24460518399190e+001°)
1.63710154403520e+004	(4.64479711756796e+000dB,3.21652460329933e+001°)
1.64278514888061e+004	(4.60959402900491e+000dB,3.18883660519689e+001°)
1.64848848577267e+004	(4.57460147189640e+000dB,3.16153410977891e+001°)
1.65421162321608e+004	(4.53982142915936e+000dB,3.13461016768766e+001°)
1.65995462995338e+004	(4.50525569760432e+000dB,3.10805795879158e+001°)
1.66571757496577e+004	(4.47090589669504e+000dB,3.08187079077417e+001°)
1.67150052747391e+004	(4.43677347695412e+000dB,3.05604209764366e+001°)
1.67730355693880e+004	(4.40285972802716e+000dB,3.03056543817306e+001°)
1.68312673306258e+004	(4.36916578641616e+000dB,3.00543449427921e+001°)
1.68897012578940e+004	(4.33569264289402e+000dB,2.98064306934884e+001°)
1.69483380530620e+004	(4.30244114961074e+000dB,2.95618508651949e+001°)
1.70071784204363e+004	(4.26941202690288e+000dB,2.93205458692178e+001°)
1.70662230667683e+004	(4.23660586981646e+000dB,2.90824572788959e+001°)
1.71254727012632e+004	(4.20402315435386e+000dB,2.88475278114437e+001°)
1.71849280355883e+004	(4.17166424345527e+000dB,2.86157013095816e+001°)
1.72445897838818e+004	(4.13952939272435e+000dB,2.83869227230121e+001°)
1.73044586627610e+004	(4.10761875590777e+000dB,2.81611380897816e+001°)
1.73645353913312e+004	(4.07593239013833e+000dB,2.79382945175718e+001°)
1.74248206911942e+004	(4.04447026095067e+000dB,2.77183401649588e+001°)
1.74853152864572e+004	(4.01323224707842e+000dB,2.75012242226729e+001°)
1.75460199037412e+004	(3.98221814504156e+000dB,2.72868968948954e+001°)
1.76069352721897e+004	(3.95142767353217e+000dB,2.70753093806147e+001°)
1.76680621234778e+004	(3.92086047760676e+000dB,2.68664138550727e+001°)
1.77294011918208e+004	(3.89051613269308e+000dB,2.66601634513248e+001°)
1.77909532139829e+004	(3.86039414841862e+000dB,2.64565122419315e+001°)
1.78527189292862e+004	(3.83049397226853e+000dB,2.62554152208045e+001°)
1.79146990796195e+004	(3.80081499307963e+000dB,2.60568282852214e+001°)
1.79768944094474e+004	(3.77135654437739e+000dB,2.58607082180281e+001°)
1.80393056658189e+004	(3.74211790756260e+000dB,2.56670126700360e+001°)
1.81019335983766e+004	(3.71309831495362e+000dB,2.54757001426349e+001°)
1.81647789593659e+004	(3.68429695269068e+000dB,2.52867299706238e+001°)
1.82278425036435e+004	(3.65571296350779e+000dB,2.51000623052723e+001°)
1.82911249886870e+004	(3.62734544937785e+000dB,2.49156580976229e+001°)
1.83546271746036e+004	(3.59919347403665e+000dB,2.47334790820356e+001°)
1.84183498241395e+004	(3.57125606539045e+000dB,2.45534877599854e+001°)
1.84822937026890e+004	(3.54353221781255e+000dB,2.43756473841145e+001°)
1.85464595783035e+004	(3.51602089433330e+000dB,2.41999219425440e+001°)
1.86108482217010e+004	(3.48872102872846e+000dB,2.40262761434484e+001°)
1.86754604062753e+004	(3.46163152750989e+000dB,2.38546753998941e+001°)
1.87402969081051e+004	(3.43475127182316e+000dB,2.36850858149462e+001°)
1.88053585059634e+004	(3.40807911925600e+000dB,2.35174741670403e+001°)
1.88706459813272e+004	(3.38161390556132e+000dB,2.33518078956232e+001°)
1.89361601183862e+004	(3.35535444629877e+000dB,2.31880550870613e+001°)
1.90019017040529e+004	(3.32929953839818e+000dB,2.30261844608159e+001°)
1.90678715279717e+004	(3.30344796164856e+000dB,2.28661653558845e+001°)
1.91340703825283e+004	(3.27779848011563e+000dB,2.27079677175066e+001°)
1.92004990628596e+004	(3.25234984349111e+000dB,2.25515620841332e+001°)
1.92671583668628e+004	(3.22710078837715e+000dB,2.23969195746557e+001°)
1.93340490952053e+004	(3.20205003950797e+000dB,2.22440118758948e+001°)
1.94011720513342e+004	(3.17719631091246e+000dB,2.20928112303449e+001°)
1.94685280414860e+004	(3.15253830701935e+000dB,2.19432904241710e+001°)
1.95361178746963e+004	(3.12807472370852e+000dB,2.17954227754570e+001°)
1.96039423628092e+004	(3.10380424930988e+000dB,2.16491821227000e+001°)
1.96720023204877e+004	(3.07972556555281e+000dB,2.15045428135488e+001°)
1.97402985652228e+004	(3.05583734846819e+000dB,2.13614796937831e+001°)
1.98088319173437e+004	(3.03213826924504e+000dB,2.12199680965275e+001°)
1.98776032000278e+004	(3.00862699504371e+000dB,2.10799838317020e+001°)
1.99466132393099e+004	(2.98530218976802e+000dB,2.09415031756978e+001°)
2.00158628640931e+004	(2.96216251479761e+000dB,2.08045028612827e+001°)
2.00853529061580e+004	(2.93920662968272e+000dB,2.06689600677243e+001°)
2.01550842001728e+004	(2.91643319280288e+000dB,2.05348524111347e+001°)
2.02250575837036e+004	(2.89384086199111e+000dB,2.04021579350261e+001°)
2.02952738972245e+004	(2.87142829512540e+000dB,2.02708551010792e+001°)
2.03657339841271e+004	(2.84919415068872e+000dB,2.01409227801148e+001°)
2.04364386907314e+004	(2.82713708829910e+000dB,2.00123402432702e+001°)
2.05073888662955e+004	(2.80525576921105e+000dB,1.98850871533717e+001°)
2.05785853630259e+004	(2.78354885678980e+000dB,1.97591435565032e+001°)
2.06500290360876e+004	(2.76201501695938e+000dB,1.96344898737634e+001°)
2.07217207436149e+004	(2.74065291862576e+000dB,1.95111068932112e+001°)
2.07936613467208e+004	(2.71946123407647e+000dB,1.93889757619933e+001°)
2.08658517095084e+004	(2.69843863935735e+000dB,1.92680779786488e+001°)
2.09382926990804e+004	(2.67758381462774e+000dB,1.91483953855930e+001°)
2.10109851855500e+004	(2.65689544449511e+000dB,1.90299101617679e+001°)
2.10839300420511e+004	(2.63637221832989e+000dB,1.89126048154642e+001°)
2.11571281447491e+004	(2.61601283056171e+000dB,1.87964621773039e+001°)
2.12305803728509e+004	(2.59581598095741e+000dB,1.86814653933874e+001°)
2.13042876086163e+004	(2.57578037488235e+000dB,1.85675979185934e+001°)
2.13782507373675e+004	(2.55590472354516e+000dB,1.84548435100349e+001°)
2.14524706475007e+004	(2.53618774422702e+000dB,1.83431862206645e+001°)
2.15269482304964e+004	(2.51662816049620e+000dB,1.82326103930258e+001°)
2.16016843809297e+004	(2.49722470240838e+000dB,1.81231006531483e+001°)
2.16766799964820e+004	(2.47797610669356e+000dB,1.80146419045832e+001°)
2.17519359779507e+004	(2.45888111693016e+000dB,1.79072193225748e+001°)
2.18274532292610e+004	(2.43993848370683e+000dB,1.78008183483658e+001°)
2.19032326574759e+004	(2.42114696477262e+000dB,1.76954246836344e+001°)
2.19792751728078e+004	(2.40250532517618e+000dB,1.75910242850566e+001°)
2.20555816886289e+004	(2.38401233739415e+000dB,1.74876033589960e+001°)
2.21321531214827e+004	(2.36566678144969e+000dB,1.73851483563125e+001°)
2.22089903910943e+004	(2.34746744502132e+000dB,1.72836459672920e+001°)
2.22860944203821e+004	(2.32941312354265e+000dB,1.71830831166908e+001°)
2.23634661354687e+004	(2.31150262029344e+000dB,1.70834469588935e+001°)
2.24411064656918e+004	(2.29373474648235e+000dB,1.69847248731823e+001°)
2.25190163436157e+004	(2.27610832132185e+000dB,1.68869044591131e+001°)
2.25971967050421e+004	(2.25862217209566e+000dB,1.67899735319985e+001°)
2.26756484890218e+004	(2.24127513421900e+000dB,1.66939201184920e+001°)
2.27543726378655e+004	(2.22406605129216e+000dB,1.65987324522744e+001°)
2.28333700971557e+004	(2.20699377514760e+000dB,1.65043989698366e+001°)
2.29126418157575e+004	(2.19005716589087e+000dB,1.64109083063598e+001°)
2.29921887458301e+004	(2.17325509193586e+000dB,1.63182492916880e+001°)
2.30720118428386e+004	(2.15658643003438e+000dB,1.62264109463923e+001°)
2.31521120655652e+004	(2.14005006530057e+000dB,1.61353824779235e+001°)
2.32324903761207e+004	(2.12364489123039e+000dB,1.60451532768530e+001°)
2.33131477399560e+004	(2.10736980971631e+000dB,1.59557129131968e+001°)
2.33940851258740e+004	(2.09122373105752e+000dB,1.58670511328232e+001°)
2.34753035060410e+004	(2.07520557396595e+000dB,1.57791578539418e+001°)
2.35568038559982e+004	(2.05931426556826e+000dB,1.56920231636702e+001°)
2.36385871546739e+004	(2.04354874140396e+000dB,1.56056373146783e+001°)
2.37206543843949e+004	(2.02790794541997e+000dB,1.55199907219076e+001°)
2.38030065308984e+004	(2.01239082996185e+000dB,1.54350739593639e+001°)
2.38856445833437e+004	(1.99699635576152e+000dB,1.53508777569812e+001°)
2.39685695343244e+004	(1.98172349192230e+000dB,1.52673929975560e+001°)
2.40517823798801e+004	(1.96657121590076e+000dB,1.51846107137491e+001°)
2.41352841195084e+004	(1.95153851348603e+000dB,1.51025220851541e+001°)
2.42190757561767e+004	(1.93662437877640e+000dB,1.50211184354315e+001°)
2.43031582963348e+004	(1.92182781415362e+000dB,1.49403912295048e+001°)
2.43875327499263e+004	(1.90714783025484e+000dB,1.48603320708196e+001°)
2.44722001304013e+004	(1.89258344594239e+000dB,1.47809326986630e+001°)
2.45571614547282e+004	(1.87813368827159e+000dB,1.47021849855406e+001°)
2.46424177434063e+004	(1.86379759245660e+000dB,1.46240809346132e+001°)
2.47279700204775e+004	(1.84957420183453e+000dB,1.45466126771870e+001°)
2.48138193135392e+004	(1.83546256782783e+000dB,1.44697724702613e+001°)
2.48999666537560e+004	(1.82146174990517e+000dB,1.43935526941273e+001°)
2.49864130758729e+004	(1.80757081554072e+000dB,1.43179458500211e+001°)
2.50731596182268e+004	(1.79378884017224e+000dB,1.42429445578256e+001°)
2.51602073227599e+004	(1.78011490715775e+000dB,1.41685415538244e+001°)
2.52475572350315e+004	(1.76654810773106e+000dB,1.40947296885021e+001°)
2.53352104042308e+004	(1.75308754095614e+000dB,1.40215019243939e+001°)
2.54231678831897e+004	(1.73973231368054e+000dB,1.39488513339801e+001°)
2.55114307283950e+004	(1.72648154048778e+000dB,1.38767710976266e+001°)
2.56000000000015e+004	(1.71333434364886e+000dB,1.38052545015690e+001°)
2.56888767618448e+004	(1.70028985307304e+000dB,1.37342949359401e+001°)
2.57780620814536e+004	(1.68734720625775e+000dB,1.36638858928396e+001°)
2.58675570300627e+004	(1.67450554823789e+000dB,1.35940209644445e+001°)
2.59573626826263e+004	(1.66176403153447e+000dB,1.35246938411597e+001°)
2.60474801178304e+004	(1.64912181610271e+000dB,1.34558983098084e+001°)
2.61379104181057e+004	(1.63657806927959e+000dB,1.33876282518593e+001°)
2.62286546696413e+004	(1.62413196573096e+000dB,1.33198776416929e+001°)
2.63197139623969e+004	(1.61178268739815e+000dB,1.32526405449032e+001°)
2.64110893901164e+004	(1.59952942344441e+000dB,1.31859111166352e+001°)
2.65027820503409e+004	(1.58737137020076e+000dB,1.31196835999573e+001°)
2.65947930444218e+004	(1.57530773111177e+000dB,1.30539523242678e+001°)
2.66871234775343e+004	(1.56333771668100e+000dB,1.29887117037346e+001°)
2.67797744586904e+004	(1.55146054441620e+000dB,1.29239562357669e+001°)
2.68727471007522e+004	(1.53967543877446e+000dB,1.28596804995196e+001°)
2.69660425204454e+004	(1.52798163110707e+000dB,1.27958791544272e+001°)
2.70596618383730e+004	(1.51637835960443e+000dB,1.27325469387692e+001°)
2.71536061790280e+004	(1.50486486924077e+000dB,1.26696786682646e+001°)
2.72478766708077e+004	(1.49344041171888e+000dB,1.26072692346949e+001°)
2.73424744460267e+004	(1.48210424541483e+000dB,1.25453136045562e+001°)
2.74374006409308e+004	(1.47085563532263e+000dB,1.24838068177382e+001°)
2.75326563957106e+004	(1.45969385299909e+000dB,1.24227439862297e+001°)
2.76282428545150e+004	(1.44861817650848e+000dB,1.23621202928516e+001°)
2.77241611654654e+004	(1.43762789036756e+000dB,1.23019309900149e+001°)
2.78204124806688e+004	(1.42672228549047e+000dB,1.22421713985039e+001°)
2.79169979562323e+004	(1.41590065913395e+000dB,1.21828369062838e+001°)
2.80139187522766e+004	(1.40516231484246e+000dB,1.21239229673330e+001°)
2.81111760329502e+004	(1.39450656239375e+000dB,1.20654251004978e+001°)
2.82087709664430e+004	(1.38393271774429e+000dB,1.20073388883711e+001°)
2.83067047250006e+004	(1.37344010297522e+000dB,1.19496599761932e+001°)
2.84049784849386e+004	(1.36302804623820e+000dB,1.18923840707738e+001°)
2.85035934266561e+004	(1.35269588170169e+000dB,1.18355069394367e+001°)
2.86025507346506e+004	(1.34244294949740e+000dB,1.17790244089843e+001°)
2.87018515975316e+004	(1.33226859566694e+000dB,1.17229323646833e+001°)
2.88014972080353e+004	(1.32217217210882e+000dB,1.16672267492704e+001°)
2.89014887630387e+004	(1.31215303652559e+000dB,1.16119035619768e+001°)
2.90018274635742e+004	(1.30221055237143e+000dB,1.15569588575732e+001°)
2.91025145148438e+004	(1.29234408879988e+000dB,1.15023887454325e+001°)
2.92035511262334e+004	(1.28255302061191e+000dB,1.14481893886109e+001°)
2.93049385113281e+004	(1.27283672820434e+000dB,1.13943570029473e+001°)
2.94066778879259e+004	(1.26319459751854e+000dB,1.13408878561803e+001°)
2.95087704780527e+004	(1.25362601998943e+000dB,1.12877782670817e+001°)
2.96112175079772e+004	(1.24413039249481e+000dB,1.12350246046073e+001°)
2.97140202082251e+004	(1.23470711730511e+000dB,1.11826232870640e+001°)
2.98171798135943e+004	(1.22535560203336e+000dB,1.11305707812932e+001°)
2.99206975631697e+004	(1.21607525958556e+000dB,1.10788636018687e+001°)
3.00245747003380e+004	(1.20686550811137e+000dB,1.10274983103120e+001°)
3.01288124728023e+004	(1.19772577095522e+000dB,1.09764715143207e+001°)
3.02334121325979e+004	(1.18865547660776e+000dB,1.09257798670124e+001°)
3.03383749361064e+004	(1.17965405865752e+000dB,1.08754200661834e+001°)
3.04437021440716e+004	(1.17072095574317e+000dB,1.08253888535807e+001°)
3.05493950216140e+004	(1.16185561150604e+000dB,1.07756830141880e+001°)
3.06554548382465e+004	(1.15305747454288e+000dB,1.07262993755255e+001°)
3.07618828678893e+004	(1.14432599835925e+000dB,1.06772348069628e+001°)
3.08686803888854e+004	(1.13566064132311e+000dB,1.06284862190439e+001°)
3.09758486840158e+004	(1.12706086661877e+000dB,1.05800505628264e+001°)
3.10833890405151e+004	(1.11852614220133e+000dB,1.05319248292315e+001°)
3.11913027500868e+004	(1.11005594075142e+000dB,1.04841060484070e+001°)
3.12995911089189e+004	(1.10164973963029e+000dB,1.04365912891020e+001°)
3.14082554176993e+004	(1.09330702083542e+000dB,1.03893776580530e+001°)
3.15172969816318e+004	(1.08502727095632e+000dB,1.03424622993817e+001°)
3.16267171104514e+004	(1.07680998113087e+000dB,1.02958423940033e+001°)
3.17365171184400e+004	(1.06865464700193e+000dB,1.02495151590465e+001°)
3.18466983244428e+004	(1.06056076867438e+000dB,1.02034778472835e+001°)
3.19572620518833e+004	(1.05252785067258e+000dB,1.01577277465707e+001°)
3.20682096287797e+004	(1.04455540189809e+000dB,1.01122621792998e+001°)
3.21795423877608e+004	(1.03664293558789e+000dB,1.00670785018586e+001°)
3.22912616660820e+004	(1.02878996927293e+000dB,1.00221741041017e+001°)
3.24033688056412e+004	(1.02099602473699e+000dB,9.97754640883065e+000°)
3.25158651529951e+004	(1.01326062797609e+000dB,9.93319287128402e+000°)
3.26287520593752e+004	(1.00558330915804e+000dB,9.88911097863624e+000°)
3.27420308807042e+004	(9.97963602582600e-001dB,9.84529824950526e+000°)
3.28557029776124e+004	(9.90401046641830e-001dB,9.80175223346967e+000°)
3.29697697154536e+004	(9.82895183780888e-001dB,9.75847051059411e+000°)
3.30842324643219e+004	(9.75445560459206e-001dB,9.71545069096299e+000°)
3.31990925990680e+004	(9.68051727112028e-001dB,9.67269041422289e+000°)
3.33143514993156e+004	(9.60713238112262e-001dB,9.63018734913305e+000°)
3.34300105494784e+004	(9.53429651732743e-001dB,9.58793919312339e+000°)
3.35460711387762e+004	(9.46200530108865e-001dB,9.54594367186096e+000°)
3.36625346612520e+004	(9.39025439201545e-001dB,9.50419853882383e+000°)
3.37794025157882e+004	(9.31903948760572e-001dB,9.46270157488201e+000°)
3.38966761061243e+004	(9.24835632288245e-001dB,9.42145058788662e+000°)
3.40143568408729e+004	(9.17820067003457e-001dB,9.38044341226550e+000°)
3.41324461335369e+004	(9.10856833806067e-001dB,9.33967790862628e+000°)
3.42509454025266e+004	(9.03945517241667e-001dB,9.29915196336610e+000°)
3.43698560711769e+004	(8.97085705466608e-001dB,9.25886348828858e+000°)
3.44891795677639e+004	(8.90276990213481e-001dB,9.21881042022692e+000°)
3.46089173255222e+004	(8.83518966756846e-001dB,9.17899072067373e+000°)
3.47290707826626e+004	(8.76811233879367e-001dB,9.13940237541748e+000°)
3.48496413823887e+004	(8.70153393838249e-001dB,9.10004339418468e+000°)
3.49706305729148e+004	(8.63545052332013e-001dB,9.06091181028888e+000°)
3.50920398074826e+004	(8.56985818467599e-001dB,9.02200568028498e+000°)
3.52138705443797e+004	(8.50475304727809e-001dB,8.98332308363013e+000°)
3.53361242469560e+004	(8.44013126939048e-001dB,8.94486212234998e+000°)
3.54588023836419e+004	(8.37598904239458e-001dB,8.90662092071065e+000°)
3.55819064279661e+004	(8.31232259047278e-001dB,8.86859762489647e+000°)
3.57054378585727e+004	(8.24912817029585e-001dB,8.83079040269297e+000°)
3.58293981592393e+004	(8.18640207071330e-001dB,8.79319744317532e+000°)
3.59537888188950e+004	(8.12414061244678e-001dB,8.75581695640218e+000°)
3.60786113316380e+004	(8.06234014778719e-001dB,8.71864717311422e+000°)
3.62038671967536e+004	(8.00099706029372e-001dB,8.68168634443837e+000°)
3.63295579187321e+004	(7.94010776449685e-001dB,8.64493274159650e+000°)
3.64556850072874e+004	(7.87966870560435e-001dB,8.60838465561898e+000°)
3.65822499773743e+004	(7.81967635920958e-001dB,8.57204039706347e+000°)
3.67092543492075e+004	(7.76012723100335e-001dB,8.53589829573791e+000°)
3.68366996482794e+004	(7.70101785648890e-001dB,8.49995670042825e+000°)
3.69645874053783e+004	(7.64234480069886e-001dB,8.46421397863091e+000°)
3.70929191566073e+004	(7.58410465791616e-001dB,8.42866851628905e+000°)
3.72216964434023e+004	(7.52629405139701e-001dB,8.39331871753412e+000°)
3.73509208125509e+004	(7.46890963309709e-001dB,8.35816300443058e+000°)
3.74805938162104e+004	(7.41194808340087e-001dB,8.32319981672573e+000°)
3.76107170119271e+004	(7.35540611085221e-001dB,8.28842761160321e+000°)
3.77412919626546e+004	(7.29928045189036e-001dB,8.25384486344027e+000°)
3.78723202367727e+004	(7.24356787058567e-001dB,8.21945006356970e+000°)
3.80038034081061e+004	(7.18826515838023e-001dB,8.18524172004475e+000°)
3.81357430559436e+004	(7.13336913383017e-001dB,8.15121835740879e+000°)
3.82681407650569e+004	(7.07887664235106e-001dB,8.11737851646777e+000°)
3.84009981257194e+004	(7.02478455596503e-001dB,8.08372075406704e+000°)
3.85343167337258e+004	(6.97108977305202e-001dB,8.05024364287163e+000°)
3.86680981904108e+004	(6.91778921810182e-001dB,8.01694577114957e+000°)
3.88023441026687e+004	(6.86487984147047e-001dB,7.98382574255924e+000°)
3.89370560829724e+004	(6.81235861913729e-001dB,7.95088217594019e+000°)
3.90722357493928e+004	(6.76022255246592e-001dB,7.91811370510660e+000°)
3.92078847256187e+004	(6.70846866796720e-001dB,7.88551897864474e+000°)
3.93440046409757e+004	(6.65709401706433e-001dB,7.85309665971320e+000°)
3.94805971304459e+004	(6.60609567586075e-001dB,7.82084542584655e+000°)
3.96176638346878e+004	(6.55547074491032e-001dB,7.78876396876204e+000°)
3.97552064000558e+004	(6.50521634898966e-001dB,7.75685099416916e+000°)
3.98932264786202e+004	(6.45532963687332e-001dB,7.72510522158233e+000°)
4.00000000000000e+004	(6.41710446272346e-001dB,7.70073507986363e+000°)
